r,g,b
167,175,128
131,131,95
172,171,120
44,47,22
55,108,158
199,197,162
82,183,238
134,175,224
165,167,145
48,46,15
194,194,154
1,2,0
176,174,126
176,174,126
20,17,3
3,1,1
96,96,42
119,118,60
171,184,240
175,176,132
26,203,254
157,161,125
143,167,227
82,81,30
73,76,27
180,178,130
30,31,29
129,132,93
85,54,215
152,190,254
148,188,253
0,0,1
233,188,154
135,176,225
138,140,88
7,163,192
180,178,137
181,178,134
192,192,152
17,14,0
98,97,41
245,250,253
103,126,182
3,2,0
206,216,255
160,164,129
183,182,138
164,162,114
98,91,152
160,159,103
111,115,74
140,140,86
72,72,24
164,163,113
51,87,141
197,197,157
182,179,135
183,179,138
149,151,99
156,193,253
195,193,152
55,54,40
171,170,119
202,201,163
17,17,1
212,218,253
182,179,135
196,194,163
13,14,5
0,137,105
70,72,26
150,172,24
163,197,255
73,83,123
179,180,138
191,192,160
91,69,248
15,14,0
119,156,214
197,196,158
138,140,88
163,162,112
197,196,158
52,78,64
34,34,20
184,183,163
120,152,217
23,26,17
53,53,17
122,125,180
143,142,86
205,204,170
202,200,166
157,156,105
59,102,153
182,183,143
143,141,87
182,179,134
178,175,131
182,180,132
70,72,26
131,133,74
70,86,123
55,56,22
85,61,245
92,90,36
165,163,115
255,128,0
145,143,89
173,172,122
0,0,1
59,100,149
199,197,163
153,191,225
180,83,110
44,51,16
161,164,115
141,160,21
199,198,160
4,0,72
76,29,251
57,113,172
94,26,13
192,191,153
177,194,233
53,52,31
152,156,114
163,162,112
135,133,79
2,1,3
3,2,6
31,112,17
178,176,128
250,255,255
75,77,35
177,174,129
125,132,89
182,180,132
138,143,111
27,30,4
182,179,135
156,173,222
197,195,155
34,36,7
202,201,167
92,89,38
77,82,127
45,90,133
180,181,137
52,24,224
1,1,1
197,197,157
159,163,128
156,159,127
82,129,211
62,66,25
172,170,122
137,91,74
146,148,106
38,41,9
161,164,115
128,255,255
171,168,123
167,163,115
183,180,136
166,163,112
13,12,0
88,135,216
203,184,181
150,153,108
0,128,0
176,174,126
199,197,162
179,179,133
151,153,101
180,179,135
114,113,57
158,162,127
145,134,84
189,187,157
42,45,13
130,130,254
181,178,133
181,143,49
74,134,200
38,36,12
171,170,126
29,30,4
15,15,3
173,93,176
142,159,222
0,0,255
27,28,2
121,162,217
70,72,26
246,251,250
104,146,205
124,113,159
56,107,87
180,177,133
182,181,137
183,180,135
89,48,146
187,186,152
188,184,143
104,153,223
47,47,29
176,169,130
43,45,3
151,154,109
100,93,154
127,158,227
182,182,136
61,62,20
250,254,183
190,193,144
203,201,167
168,164,116
158,162,127
117,123,176
186,184,136
1,0,2
198,198,158
85,86,36
104,142,207
79,80,38
114,112,58
130,160,215
45,97,150
162,169,248
75,113,191
163,161,113
178,178,132
143,183,248
224,176,188
55,56,22
202,202,162
94,98,151
28,12,154
95,94,44
69,70,26
22,22,6
51,50,12
55,95,147
56,103,154
177,174,129
129,0,127
199,197,163
142,144,92
182,180,132
45,92,148
139,178,246
76,79,40
56,58,22
153,191,255
53,54,20
62,63,21
201,200,162
83,33,13
63,102,154
54,56,20
250,215,211
120,119,61
244,248,249
164,163,113
53,53,17
61,113,166
171,168,124
13,15,15
153,154,104
156,158,112
155,197,255
52,117,185
72,87,126
202,200,165
163,162,112
84,92,132
146,148,96
68,70,24
93,89,148
172,169,124
199,210,254
197,195,160
79,81,29
39,42,187
255,255,254
45,96,139
215,199,192
176,174,126
163,164,114
98,146,228
138,140,88
77,118,191
201,200,162
169,166,115
105,104,48
170,169,118
47,68,129
60,121,185
33,34,32
165,165,117
173,170,125
179,177,129
199,197,162
38,39,7
0,139,108
178,175,131
170,171,127
68,69,25
85,89,37
92,28,17
164,163,113
36,88,148
159,157,103
136,170,223
183,179,138
142,141,85
119,150,211
200,200,170
17,14,0
240,231,227
158,161,122
178,178,132
23,163,199
19,30,22
134,168,221
54,55,21
127,126,68
173,172,122
199,198,160
0,4,0
12,12,6
52,28,214
184,186,140
72,75,30
72,75,26
129,129,129
167,166,115
162,162,114
205,203,173
175,173,125
123,163,215
140,139,81
100,151,224
52,53,19
0,128,0
204,203,169
93,88,150
248,250,250
43,29,215
174,173,123
142,145,99
84,93,131
121,154,223
171,170,120
148,151,102
172,171,121
87,184,240
67,69,23
101,19,7
114,113,55
28,29,9
104,153,223
49,50,10
0,0,0
171,186,232
95,133,198
71,105,181
38,85,59
129,167,215
162,162,108
88,90,38
202,200,165
145,118,98
152,148,99
59,119,189
255,0,128
53,114,180
59,63,28
89,91,39
182,182,134
33,35,6
179,179,133
180,180,140
70,68,27
180,177,133
181,178,134
124,158,228
167,164,113
92,90,36
137,140,91
188,186,146
58,101,152
116,122,175
50,67,130
176,174,126
57,58,18
171,170,120
85,85,45
200,198,163
199,197,162
99,106,156
57,84,218
175,179,174
137,139,193
60,64,23
68,64,23
111,110,54
67,69,27
198,196,161
45,64,47
98,123,179
23,62,41
130,87,184
52,53,19
55,54,20
44,99,156
67,128,124
92,67,247
102,149,223
168,166,112
114,116,57
57,62,23
39,91,151
21,19,139
161,159,105
193,182,192
72,77,50
185,183,135
198,198,158
96,143,217
103,109,162
16,14,3
157,160,121
57,59,23
186,184,143
177,171,130
181,180,136
183,181,133
172,186,239
122,154,213
147,186,254
176,174,126
165,163,115
200,198,163
132,82,170
181,178,134
177,177,129
113,115,56
15,14,0
173,173,133
173,172,122
163,162,112
65,63,22
196,193,149
8,6,6
119,83,19
157,160,121
178,175,131
182,181,137
82,85,36
170,168,120
141,141,81
178,187,120
25,79,56
183,180,135
188,186,146
54,55,21
156,155,99
148,146,92
153,154,104
53,57,22
24,24,18
88,130,205
79,90,134
184,183,139
161,189,253
202,201,163
61,61,21
20,17,2
127,127,127
2,0,0
41,39,8
151,152,102
63,63,23
54,55,23
86,83,32
47,91,138
139,138,80
78,125,186
157,194,254
115,145,216
120,152,223
128,127,129
125,171,218
156,176,231
232,219,89
105,159,230
190,189,145
174,171,126
152,190,255
3,2,0
47,228,254
197,197,157
166,166,118
201,200,162
158,160,114
32,33,7
194,193,155
76,76,36
201,199,164
75,76,32
67,69,23
179,178,134
174,169,124
171,169,121
73,54,19
151,189,253
198,198,158
150,188,252
199,211,255
172,172,132
110,106,57
199,198,160
151,147,106
181,181,133
136,141,90
198,198,158
115,227,249
163,161,113
192,185,166
187,185,145
181,181,135
120,121,101
57,121,185
157,161,126
176,176,130
136,138,92
0,0,255
151,146,207
195,194,156
67,69,27
158,161,122
149,147,123
171,170,119
58,132,128
182,177,132
1,138,107
164,209,166
36,81,38
120,159,221
104,207,202
190,190,144
73,78,27
176,143,97
175,190,236
163,165,129
100,106,159
166,187,238
183,180,136
176,174,126
30,31,21
31,0,136
168,182,234
192,189,145
147,186,248
2,3,0
143,142,86
184,183,187
190,189,145
83,90,139
168,182,235
167,181,234
210,210,216
181,180,136
29,27,16
54,52,17
131,134,89
153,156,111
93,91,37
35,34,8
179,175,127
173,173,127
133,132,112
58,62,21
177,175,127
78,80,34
163,180,223
140,139,83
183,181,133
249,244,241
173,172,138
181,178,134
164,163,113
119,151,210
183,180,136
188,189,145
179,176,131
237,240,244
63,121,180
164,160,112
136,139,90
11,10,0
181,178,133
48,52,11
81,182,237
127,164,220
73,74,30
188,187,143
69,78,121
159,162,123
121,86,22
227,153,87
163,163,115
68,72,30
162,161,111
66,124,183
73,75,33
4,4,0
104,108,159
2,0,1
178,179,137
163,161,113
174,143,98
171,170,120
167,169,133
101,19,7
0,19,150
103,141,219
108,94,105
165,164,114
52,53,19
169,174,237
88,134,212
1,2,0
255,253,255
63,65,23
183,180,136
16,15,1
201,200,162
26,47,38
82,116,182
79,82,36
199,209,255
255,255,255
87,89,37
55,100,151
12,10,0
163,162,112
192,175,166
204,214,254
20,17,2
137,140,90
99,106,156
227,218,244
189,189,149
60,64,23
13,13,0
182,181,137
16,14,3
138,139,89
180,177,132
173,172,122
178,175,130
110,113,168
160,197,231
61,27,235
60,112,172
71,75,56
55,56,22
2,4,158
173,189,232
205,204,170
165,163,115
182,178,137
15,15,15
197,195,160
91,181,235
176,173,128
94,131,181
53,53,17
62,123,187
177,196,109
198,197,159
53,57,22
22,16,3
108,109,53
166,164,123
179,177,129
140,166,130
94,98,146
182,182,142
94,129,197
116,158,225
173,171,123
161,163,121
255,0,128
54,98,145
156,153,108
61,62,22
200,200,160
136,138,102
60,117,178
178,175,130
165,164,114
191,175,163
171,176,145
169,169,121
140,139,88
68,71,39
16,14,3
168,165,114
144,126,103
124,177,234
155,172,228
37,37,21
163,197,255
181,180,136
164,160,112
1,0,2
53,53,17
170,175,120
179,177,146
62,79,142
159,162,123
178,176,128
181,181,133
136,139,90
32,34,5
195,194,156
204,203,169
56,90,143
198,198,158
123,123,93
127,130,75
171,167,119
141,131,101
201,201,153
101,105,158
121,160,212
175,172,127
52,106,166
37,35,11
103,158,227
119,161,226
13,6,187
94,68,245
54,52,17
91,46,62
60,105,156
57,104,158
172,168,119
55,60,21
190,188,140
165,196,235
198,195,164
169,168,118
197,196,158
82,78,59
191,190,152
142,188,242
94,68,245
42,30,182
142,145,99
4,4,4
204,203,169
240,231,227
67,86,137
113,152,220
116,117,67
118,228,246
51,50,16
68,76,53
141,181,246
138,161,229
16,15,5
113,159,217
115,156,218
154,175,237
18,9,190
245,236,232
56,59,20
108,150,217
5,2,4
15,14,0
170,171,132
190,163,83
32,33,7
164,163,113
173,172,122
55,59,24
42,16,146
85,51,211
171,186,235
62,97,153
166,180,233
163,178,227
181,181,135
165,165,125
179,176,132
42,43,11
160,165,126
132,167,231
169,172,133
183,182,138
154,156,114
179,176,131
175,175,129
247,249,249
66,69,24
58,59,17
179,178,134
55,56,22
155,159,124
160,161,121
59,62,23
238,200,165
27,27,15
223,223,223
183,180,135
163,162,112
149,182,227
161,160,110
156,176,231
59,62,23
181,183,141
18,24,7
95,139,222
9,252,255
182,179,134
96,146,222
255,0,128
98,138,196
110,133,183
153,190,255
242,231,227
61,120,182
131,138,241
179,176,131
1,127,98
180,196,239
177,174,123
62,62,62
20,17,3
102,150,222
110,228,239
201,199,164
200,199,165
192,190,149
104,146,211
102,140,204
182,181,137
17,15,0
182,178,137
125,132,87
178,176,128
125,160,224
130,128,74
157,160,115
173,172,122
47,61,119
57,112,173
167,183,236
4,2,2
54,55,21
98,94,41
184,181,137
62,62,26
118,117,59
180,177,132
51,100,146
73,73,25
55,54,40
56,57,23
60,117,179
186,184,143
57,55,14
122,121,63
157,155,124
85,52,203
177,175,127
154,190,254
107,210,205
12,9,0
123,122,64
254,255,240
194,193,155
132,139,88
74,74,60
174,187,243
184,186,140
84,92,132
132,172,224
166,180,233
161,165,130
212,168,144
164,162,114
158,162,121
162,161,111
153,162,122
198,198,158
90,93,38
191,190,152
146,155,218
168,183,232
150,152,106
199,197,163
175,173,125
55,58,19
78,76,22
46,101,152
156,158,112
146,190,244
34,32,24
161,159,105
45,95,148
147,148,98
179,176,131
192,163,124
61,65,24
152,156,115
160,158,104
5,6,2
100,140,198
156,155,99
129,126,71
131,165,218
32,0,137
20,21,17
15,14,0
202,208,253
151,154,104
152,151,100
157,158,126
172,170,122
145,176,237
181,174,125
158,159,115
53,105,165
52,53,14
6,7,0
143,140,89
116,169,25
96,53,68
163,162,112
65,88,56
153,152,102
125,157,223
171,170,120
53,53,17
176,175,124
130,132,90
75,83,123
68,62,19
53,57,22
0,0,194
50,50,14
63,123,193
177,175,127
83,31,14
199,199,159
57,59,23
202,214,255
153,156,111
1,3,3
101,96,157
255,254,254
12,10,10
96,88,65
139,162,230
95,99,57
52,53,19
164,162,114
3,254,253
139,138,82
122,121,63
64,123,185
228,232,237
18,18,6
255,137,90
168,166,118
152,172,23
198,196,161
53,58,19
89,90,40
10,10,10
74,73,39
59,59,59
95,71,243
140,177,227
181,178,134
82,119,193
129,167,225
16,7,188
197,195,160
21,17,0
183,181,140
69,121,191
84,2,0
165,161,112
93,68,250
164,160,112
151,149,95
146,148,96
54,94,146
36,36,12
188,191,169
179,177,129
178,179,137
80,81,31
174,172,124
182,179,134
67,136,205
159,159,111
225,223,223
112,152,211
114,113,55
54,55,21
96,146,222
81,87,130
78,81,32
108,92,109
167,165,111
201,200,162
39,108,255
157,168,226
169,184,233
166,166,118
181,179,131
197,195,160
201,199,164
159,163,121
75,79,38
58,61,16
52,95,146
253,238,229
75,81,126
65,126,188
155,195,254
199,197,163
135,136,104
164,170,135
92,56,38
91,95,144
166,179,231
143,183,231
71,125,190
139,140,90
119,121,69
58,60,24
33,57,9
177,171,128
138,140,88
170,169,119
3,2,4
135,138,89
177,174,129
174,172,124
205,203,173
146,147,97
121,151,222
92,90,56
62,120,185
146,156,216
178,175,131
12,12,12
186,187,143
55,55,9
165,185,233
88,123,187
137,136,86
96,99,50
48,48,8
181,178,133
182,179,141
161,159,105
123,122,64
255,255,236
211,210,214
21,18,3
72,72,26
0,0,3
52,50,19
146,131,122
232,133,119
147,137,243
61,96,86
255,255,255
196,195,157
173,169,120
178,175,131
214,99,108
184,181,136
153,152,101
186,180,137
155,158,113
55,53,18
159,162,123
247,207,202
166,164,110
171,166,111
198,198,158
152,172,230
109,150,213
198,197,159
178,175,131
120,78,173
35,34,8
173,176,127
173,171,123
29,27,3
172,170,140
32,33,7
232,220,214
178,175,130
150,190,249
4,192,9
132,158,224
146,164,225
173,171,123
179,176,131
138,175,219
82,90,130
41,0,0
139,142,93
145,182,232
67,68,34
57,56,42
205,204,170
163,163,115
181,177,136
178,176,128
99,148,224
147,168,22
33,34,8
123,161,225
64,64,64
38,38,8
16,7,188
177,173,132
101,105,158
98,90,153
141,140,89
54,94,143
120,163,214
170,170,124
53,54,12
170,169,119
166,170,135
46,102,81
166,163,112
164,163,113
157,161,126
200,209,253
198,198,158
197,195,161
136,139,90
166,166,120
111,154,211
132,163,232
77,78,34
54,107,164
177,174,129
197,197,157
192,208,254
54,54,18
156,158,112
199,198,160
88,85,57
164,163,113
201,200,162
191,211,255
59,114,175
181,182,140
103,106,57
183,183,135
179,177,129
111,149,213
69,71,25
148,149,99
138,140,88
49,93,140
234,241,244
145,144,86
179,176,132
174,173,122
205,204,170
199,197,162
0,248,255
52,52,16
54,54,18
51,100,162
40,44,25
71,74,25
248,250,250
185,184,140
58,58,22
206,214,254
155,173,234
155,159,118
1,251,255
198,198,158
151,189,253
177,175,127
181,181,135
89,67,239
62,62,22
173,172,122
105,104,53
180,177,133
156,159,114
164,163,113
122,160,214
166,165,115
86,186,241
55,56,22
170,167,122
102,139,199
140,173,236
175,187,241
148,187,255
181,178,134
136,139,89
65,51,22
173,172,122
116,115,57
55,60,21
182,179,135
138,139,89
153,156,107
183,182,138
160,164,129
77,80,31
139,138,87
172,171,121
35,33,3
65,109,173
4,0,72
17,13,2
136,139,90
183,179,138
136,139,90
167,163,114
94,140,218
181,178,134
200,199,161
159,163,128
199,197,163
132,135,86
183,183,137
181,178,133
118,152,211
131,132,90
53,42,188
126,133,250
185,184,140
170,169,119
158,195,255
101,138,196
138,140,88
183,183,137
61,65,24
255,140,106
49,162,82
99,148,224
145,143,89
93,126,189
56,101,152
41,100,149
205,204,170
61,121,191
1,5,0
140,140,86
12,15,0
179,180,138
59,58,44
31,32,6
73,76,30
165,179,232
51,50,22
2,0,0
114,128,200
54,55,21
26,22,11
115,134,191
64,122,181
23,25,19
114,113,55
62,109,161
134,134,134
195,197,151
191,192,150
126,162,226
174,181,174
153,157,116
111,149,207
138,143,98
54,55,21
66,68,26
235,101,77
9,6,1
180,181,139
167,163,114
0,123,253
172,187,236
151,160,224
82,119,193
154,152,121
54,55,21
1,23,153
255,254,255
178,175,131
53,57,21
199,198,160
162,160,112
181,179,138
200,198,164
4,4,0
173,169,120
5,0,2
104,141,201
100,98,40
177,176,126
176,174,126
156,159,120
0,194,0
129,130,86
160,164,129
8,6,6
179,173,132
85,84,28
40,161,80
57,55,45
138,141,86
180,177,132
62,113,175
140,140,86
178,175,131
129,129,129
70,74,55
58,116,175
81,22,6
146,167,229
157,159,117
5,5,0
56,114,173
176,176,130
144,230,236
157,158,118
235,191,154
181,179,131
177,177,129
119,160,215
230,234,228
55,56,22
55,126,100
174,172,124
79,40,12
166,163,112
178,175,131
172,169,124
16,12,1
93,68,250
175,173,125
55,58,19
178,175,131
201,199,164
126,126,66
181,179,131
183,181,141
104,104,50
198,197,159
79,95,132
187,184,140
61,62,22
170,169,119
144,143,87
156,166,230
166,161,162
37,35,4
179,177,129
174,172,124
47,100,163
195,194,156
238,200,166
35,34,6
181,179,138
58,119,185
201,200,162
15,14,0
238,225,217
45,92,144
224,124,119
138,139,89
179,171,124
124,162,226
158,159,117
182,179,135
50,47,16
59,60,18
169,167,119
255,0,128
94,82,64
54,55,21
89,140,220
47,65,128
101,141,190
19,12,123
198,197,159
70,82,130
52,53,19
127,166,218
178,174,133
7,5,4
101,98,43
55,59,23
191,189,155
20,17,2
88,90,38
116,96,78
255,253,253
60,46,211
3,173,197
1,1,1
54,58,22
52,109,171
151,164,226
197,197,157
161,161,113
54,93,145
174,173,123
187,184,146
120,103,70
36,35,9
36,39,7
161,158,113
176,176,130
194,192,151
184,183,139
154,193,255
96,195,245
83,85,39
145,146,96
180,177,132
163,162,112
153,191,255
83,153,123
201,199,164
178,175,131
174,194,235
196,195,157
127,87,12
113,150,208
62,63,19
199,197,162
121,154,223
63,125,201
200,198,163
129,155,222
49,50,11
190,198,245
66,27,243
92,72,55
109,228,253
163,162,112
164,162,114
53,73,128
22,19,4
201,200,162
55,56,24
42,32,115
199,198,160
144,188,251
167,184,241
182,202,250
198,198,158
179,176,131
157,160,114
37,39,10
162,161,111
126,167,216
130,131,63
182,183,141
199,197,162
143,181,253
69,71,25
89,91,39
204,203,169
171,166,127
140,176,224
158,157,101
181,178,134
143,142,91
176,174,126
67,69,23
157,160,121
62,62,22
149,161,225
181,183,191
50,52,16
167,171,129
200,198,163
48,95,157
165,162,111
16,15,1
148,149,99
96,91,152
142,143,101
174,173,122
175,172,127
198,198,158
198,196,161
178,178,132
191,189,148
170,166,118
67,62,37
53,54,20
163,162,112
169,169,121
138,175,227
147,149,97
190,188,148
95,86,66
17,13,8
31,31,7
99,99,45
178,178,130
67,69,27
164,163,113
37,37,7
107,149,214
180,178,137
179,178,134
72,76,35
157,161,125
9,6,2
51,53,17
91,147,226
129,133,92
140,178,226
170,169,135
176,175,131
33,177,28
199,197,163
24,83,62
61,66,35
198,196,161
191,193,147
136,139,89
181,178,134
149,150,100
238,200,166
142,91,235
173,173,125
178,176,128
132,141,90
170,169,119
105,104,48
199,197,162
199,197,163
173,172,122
13,11,0
156,196,254
91,69,248
170,169,119
161,162,112
164,167,128
193,191,143
179,176,131
51,56,17
118,152,205
173,172,122
178,175,131
231,87,69
198,198,158
86,88,52
199,197,162
23,22,1
143,167,227
106,108,62
178,179,135
145,143,89
178,177,133
164,168,132
55,56,24
106,109,60
19,44,18
202,200,165
47,55,18
159,163,128
43,30,176
204,203,169
136,139,90
185,181,133
117,120,65
183,180,135
14,14,8
54,95,144
53,57,22
52,117,185
198,198,158
40,98,147
178,177,127
52,52,12
167,166,116
47,30,17
52,51,17
44,44,26
54,53,32
107,126,153
184,185,143
192,192,152
189,189,143
179,177,129
3,3,3
176,190,242
226,211,79
185,184,140
158,160,124
4,4,0
92,91,35
97,147,219
17,5,0
67,69,23
160,163,124
84,187,182
64,62,22
0,0,0
250,242,229
186,185,141
233,239,246
161,159,105
125,126,76
86,138,215
26,13,153
4,0,72
64,64,28
166,165,115
0,0,1
126,157,48
97,146,222
157,98,220
150,189,251
61,109,161
52,53,19
178,175,131
142,141,85
196,193,148
198,198,158
143,180,240
182,179,135
68,70,24
50,51,12
43,96,153
75,78,29
246,251,254
28,30,18
15,17,0
119,152,221
124,52,122
180,177,132
180,178,137
11,14,0
84,36,8
238,227,223
67,82,144
12,44,33
158,161,122
44,167,87
52,52,16
170,169,119
189,122,191
66,68,22
165,164,114
78,115,189
205,204,170
60,64,23
181,184,169
131,130,74
75,133,198
182,183,141
199,198,160
75,76,36
81,82,26
103,149,226
180,177,133
171,170,119
125,158,214
131,131,131
200,195,162
64,62,22
156,160,125
80,78,24
64,65,23
138,141,92
202,201,163
202,200,165
68,72,30
111,146,212
163,161,113
208,93,72
187,185,144
54,124,191
79,80,30
200,198,163
196,196,156
155,172,129
71,70,26
126,1,124
56,129,113
196,194,160
247,230,227
78,84,131
39,96,148
55,56,22
132,163,232
52,93,142
65,66,26
53,57,22
17,21,15
134,141,128
74,135,201
199,197,162
128,136,99
86,187,242
100,122,158
156,157,107
55,59,23
202,200,165
32,85,71
141,144,99
178,175,131
50,52,10
123,123,69
143,146,101
186,185,141
255,251,186
116,120,68
121,156,220
170,167,122
55,58,13
202,200,165
158,160,118
18,15,1
201,200,162
162,166,131
172,170,122
120,153,203
164,163,113
197,195,160
201,199,164
53,54,14
109,158,226
198,197,159
105,104,46
190,188,140
163,162,112
23,73,55
195,193,152
33,34,8
185,187,141
182,178,137
138,141,86
53,57,22
39,35,10
194,193,155
110,111,55
98,16,4
89,87,33
141,139,85
137,138,88
139,138,80
128,128,128
130,165,229
123,81,4
68,72,36
150,149,99
4,1,0
193,190,145
195,193,158
53,55,25
150,188,252
198,208,255
110,149,224
157,158,118
69,73,24
78,85,128
50,51,17
198,197,159
200,198,163
192,191,153
201,199,165
255,128,0
60,62,26
91,69,248
39,34,9
131,171,223
39,37,37
107,144,212
199,197,162
53,54,20
35,34,8
178,176,128
37,0,146
153,158,119
60,64,23
185,186,142
55,54,33
141,177,225
173,172,122
53,102,146
